1061,λιβυης
527,εγεγραπτο
165,ακροτηριον
142,αιτιαν
416,δασυνουσιν
5,Gonypesus
1462,πολεμον
1599,στιχοι
794,εφικνεισθαι
778,ευκαιρον
731,επιφανειαν
1682,σφωε
1119,μετοχη
1765,τουτου
1534,πρωτους
1312,παντος
748,εσαυριον
418,δεδεχεσθαι
747,ερωτησει
282,αρσενικως
1026,κωλον
45,perspersbagAutomedon
556,εικαζει
449,δημωδη
1598,στικτεον
954,καταλελοιπε
530,εγερθηναι
1484,ποτηριων
898,ισας
1146,μονου
1300,παιδω
1042,λεγομενον
1784,τυγχανων
393,γινομενος
674,εξελαβε
1331,παραιβατην
737,επιφερομενον
1097,μεμνηται
1310,παντευχιαν
437,δευτερους
1824,φαεινην
1499,προπεριεσπασαν
1203,οιον
1685,σχημα
590,εκατερωθεν
148,αιφνιδιως
1810,υποστιγμη
623,ελκοντα
36,perspersagHomer
1082,μαχεται
791,εφανη
998,κλινης
840,ηπειρων
95,scribe
25,perspersaahOdysseus
7,Milesius
1721,τελους
783,ευρεθηναι
1747,τονον
769,ευ
1657,συνηθες
476,διαφανης
1914,ωρυκτο
1715,τεκτων
680,εξης
296,ατενιση
927,καθολικον
341,βελους
287,ασθενειαν
19,oχηματα
583,εκαλουν
1679,σφαιροειδη
44,perspersbaeDiomedes
266,αποφασει
31,perspersadhPirithous
811,ζωω
1571,σημαινει
29,perspersadfHyperion
1089,μεγαν
303,αυριον
576,ειτα
159,ακουσαι
1279,ουρανια
1018,κυνες
785,ευφυα
782,ευμαρως
1775,τριτωνι
463,διαλυσεως
360,γεγονος
101,αγαλματα
781,ευλαβεισθαι
999,κοινη
1495,προθεσις
1023,κυρια
864,θεους
1211,ολον
1822,υψους
1524,προταξας
1829,φαινονται
756,εσχε
520,δυνοντα
800,εχουσα
462,διαλυοντας
246,απεδεξαντο
1418,περιωριζεν
618,ελεγεν
1031,λαβομενος
1080,μαντις
1840,φευγει
97,taratus
1263,ορω
1270,ουδεις
1756,τοπου
402,γραμματικων
413,γυναικος
110,αγνοουντες
950,καταγωνισθηναι
501,δοκει
724,επισταμενοι
648,εναρκησεν
30,perspersadgHelius
234,ανω
1248,οπλων
614,ελαμβανεν
1350,παραστησαι
272,αρετη
182,αλογον
1537,πτοεισθαι
164,ακριβολογειν
470,διασκευαστης
1478,πορπαξιν
1215,ολυμπος
1638,συναπτεσθαι
1553,ρηματος
1411,περισπωμενη
1038,λεγομενα
1364,παρηγοριας
267,αποφασεως
943,καρη
1406,περιοδον
1541,πυλας
629,ελπιζω
1441,πλην
1407,περιπολων
1710,τε
359,γεγονεν
4,Ascalon
1516,προσφωνησις
1057,λεπτον
1857,φρονουντες
819,ηθετηκεν
853,θαλασση
630,εμβαλλομενας
328,βαρβαρους
11,delinating
69,perspersfabDemetrius
838,ηνιοχον
921,καθαπτομενη
1408,περισπα
119,αετον
495,διωκειν
1330,παραθεσις
1894,ψιλοι
1114,μεταχειριζεται
1531,πρωην
307,αυτας
948,καταβασεως
1785,τωδε
144,αιτιατικην
1558,ριγουν
1726,τεταγμενον
257,αποβεβλησθαι
352,βραδυτητι
200,ανανδρος
1532,πρωνες
1795,υπαρχουσης
1716,τελειως
187,αμφοτερα
213,ανδρα
647,εναντιωματικος
1668,συντελικω
227,ανταποδιδομενον
109,αγνοησαντες
1907,ωμος
445,δηλουν
453,διαθεσει
1633,συναλιφην
1511,προσταγματα
1502,προσαγορευει
1791,υπακουστεον
1371,παροξυτονως
872,θορυβωδες
938,καλυψας
917,ισως
120,αετος
562,ειπε
859,θεοι
498,διωκοντα
297,ατεχνος
1802,υπερμαχουντων
24,perspersaagNestor
1187,ξενας
1421,πιδακες
959,καταστειλαι
1552,ρημα
1889,χρυσην
761,ετεροις
464,διανεμησει
1755,τοπος
433,δεοντως
1397,πεποιηκε
1005,κορη
447,δηλωτικον
868,θηραις
314,αφροδισια
1659,συνθεσιν
480,διδασκομεθα
1165,νεκρων
1400,περι
633,εμου
933,κακως
566,ειπομεν
1164,ναυσιν
741,εποιησεν
315,αφωτιστον
1104,μετ
913,ισχυροποια
1881,χρη
1234,ονοματα
830,ημεραν
268,απρεπως
1647,συνδεσμοι
792,εφασκεν
1244,οπαζει
497,διωκομενους
32,perspersaeZenodotus
1222,ομηρικου
784,ευτελεις
1121,μεχρι
1498,προλιπουσαι
471,διασταλτεον
1878,χειριας
681,εξον
888,ιλιον
1547,πυρος
1025,κυριως
239,απαιτει
1640,συναπτωμεν
567,ειπων
1424,πινουσι
1863,φυλαξει
191,αναγκη
780,ευκρινες
739,εποιειτο
661,ενιοι
1540,πυκτης
150,αιχμαλωτος
1405,περικεχυμενου
199,αναλυειν
851,ηφαιστοτευκτον
1343,παραληπτεον
1059,ληγει
361,γεγονυιας
848,ητοιμαζε
1671,συντιθεται
98,the
621,ελκει
1049,λειπει
1735,τισι
1630,συναδει
411,γραφουσι
882,ιδιαν
1821,υστερον
914,ισχυρως
1464,πολεμω
310,αυτου
1786,υγιως
1455,ποιητικως
1851,φονον
813,ηβουληθη
1856,φρονησεως
743,εργων
722,επισκωπτεσθαι
169,αλκιμωτερω
1832,φανερως
180,αλλως
803,εχρωντο
1805,υποθεσιν
976,κεισθαι
753,εστιξαμεν
842,ηπλωθη
798,εχη
653,ενεκτεον
542,εδαφει
670,εντευθεν
428,δειπνον
1892,χωρις
347,βουλεται
375,γεννηθεισαν
332,βαρυνεται
229,αντεικασιας
820,ηθετητο
163,ακριβεστερον
981,κενταυρων
1365,παρηκολουθησεν
1053,λεξεσιν
679,εξηπται
1788,υδατος
870,θνητων
740,εποιησε
625,ελλειψιν
1122,μεχρις
947,κατ
691,επεισαγειν
467,διανοιας
338,βεβαιωτικος
1586,σταρτησσω
3,2
96,spherical
822,ηλαυνε
986,κεραυνου
1898,ψυχαι
504,δοριον
1512,προστασσει
1787,υδατα
1247,οπλον
1107,μεταπλασμος
35,perspersafcAristonicus
1033,λεγει
1855,φρικωδεστατον
711,επιθετα
1651,συνειληπται
1882,χρησιν
1087,μεγα
1188,ξενοις
657,ενθα
348,βουλευομενου
966,κατηει
1077,μακρον
861,θεομαχιας
1692,ταραχης
417,δε
1619,συμβαινει
1359,παρεμεινε
333,βασιλειαν
1742,τοιουτος
506,δρακοντος
603,εκεινω
1609,στρατευματος
1253,ορθης
1593,στερησιν
376,γεννηθηναι
1590,στενην
1131,μητερα
1569,σελα
1501,προπερισπαται
12,diagram
1772,τρια
1017,κυνα
1874,χαρακτηρος
845,ηρωος
82,perspersfbjNemesis
1654,συνεσταλμενον
1223,ομιλω
1241,οξυνει
935,καλον
810,ζωσαν
71,perspersfadTelamon
1150,μυεισθαι
1768,τουτωι
208,ανατολην
521,δυσαρεςτει
1250,οπου
1632,συναλιφη
1280,ουρανον
26,perspersabcOceanus
1884,χρηται
1712,τεινομενα
1575,σημαινων
127,αθλου
